fold,candidate_index,mean_inner_neg_rmse,std_inner_neg_rmse,is_1se_selected,params
1,76,-74.96196303501122,0.043607513859477365,False,"{'reg__alpha': 0.0003727593720314938, 'reg__l1_ratio': 0.5, 'reg__model': 'lasso'}"
1,77,-53.32877561605065,6.230485716187978,False,"{'reg__alpha': 0.0003727593720314938, 'reg__l1_ratio': 0.5, 'reg__model': 'elasticnet'}"
1,78,-56.2630614708918,9.586411911646163,False,"{'reg__alpha': 0.0003727593720314938, 'reg__l1_ratio': 0.7, 'reg__model': 'ridge'}"
1,79,-74.96196303501122,0.043607513859477365,False,"{'reg__alpha': 0.0003727593720314938, 'reg__l1_ratio': 0.7, 'reg__model': 'lasso'}"
1,80,-55.15136984226437,5.1066626499306125,False,"{'reg__alpha': 0.0003727593720314938, 'reg__l1_ratio': 0.7, 'reg__model': 'elasticnet'}"
1,81,-56.2630614708918,9.586411911646163,False,"{'reg__alpha': 0.0003727593720314938, 'reg__l1_ratio': 0.9, 'reg__model': 'ridge'}"
1,82,-74.96196303501122,0.043607513859477365,False,"{'reg__alpha': 0.0003727593720314938, 'reg__l1_ratio': 0.9, 'reg__model': 'lasso'}"
1,83,-67.07503951484901,1.9357453205619706,False,"{'reg__alpha': 0.0003727593720314938, 'reg__l1_ratio': 0.9, 'reg__model': 'elasticnet'}"
1,84,-56.2630614708918,9.586411911646163,False,"{'reg__alpha': 0.0003727593720314938, 'reg__l1_ratio': 0.95, 'reg__model': 'ridge'}"
1,85,-74.96196303501122,0.043607513859477365,False,"{'reg__alpha': 0.0003727593720314938, 'reg__l1_ratio': 0.95, 'reg__model': 'lasso'}"
1,86,-71.46399622871526,2.1241968799486415,False,"{'reg__alpha': 0.0003727593720314938, 'reg__l1_ratio': 0.95, 'reg__model': 'elasticnet'}"
1,87,-56.2630614708918,9.586411911646163,False,"{'reg__alpha': 0.0003727593720314938, 'reg__l1_ratio': 0.99, 'reg__model': 'ridge'}"
1,88,-74.96196303501122,0.043607513859477365,False,"{'reg__alpha': 0.0003727593720314938, 'reg__l1_ratio': 0.99, 'reg__model': 'lasso'}"
1,89,-73.808401135657,0.5759522410698779,False,"{'reg__alpha': 0.0003727593720314938, 'reg__l1_ratio': 0.99, 'reg__model': 'elasticnet'}"
1,90,-56.263050644988475,9.586373181195292,False,"{'reg__alpha': 0.0005179474679231213, 'reg__l1_ratio': 0.1, 'reg__model': 'ridge'}"
1,91,-72.24371583368765,2.072850412867915,False,"{'reg__alpha': 0.0005179474679231213, 'reg__l1_ratio': 0.1, 'reg__model': 'lasso'}"
1,92,-55.01413143851279,8.632536791983092,False,"{'reg__alpha': 0.0005179474679231213, 'reg__l1_ratio': 0.1, 'reg__model': 'elasticnet'}"
1,93,-56.263050644988475,9.586373181195292,False,"{'reg__alpha': 0.0005179474679231213, 'reg__l1_ratio': 0.5, 'reg__model': 'ridge'}"
1,94,-72.24371583368765,2.072850412867915,False,"{'reg__alpha': 0.0005179474679231213, 'reg__l1_ratio': 0.5, 'reg__model': 'lasso'}"
1,95,-52.470380303764415,6.785005487208007,False,"{'reg__alpha': 0.0005179474679231213, 'reg__l1_ratio': 0.5, 'reg__model': 'elasticnet'}"
1,96,-56.263050644988475,9.586373181195292,False,"{'reg__alpha': 0.0005179474679231213, 'reg__l1_ratio': 0.7, 'reg__model': 'ridge'}"
1,97,-72.24371583368765,2.072850412867915,False,"{'reg__alpha': 0.0005179474679231213, 'reg__l1_ratio': 0.7, 'reg__model': 'lasso'}"
1,98,-53.0009365291219,5.97808765493755,False,"{'reg__alpha': 0.0005179474679231213, 'reg__l1_ratio': 0.7, 'reg__model': 'elasticnet'}"
1,99,-56.263050644988475,9.586373181195292,False,"{'reg__alpha': 0.0005179474679231213, 'reg__l1_ratio': 0.9, 'reg__model': 'ridge'}"
